"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ARTICHOKES","ARTICHOKES - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","15.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ARTICHOKES","ARTICHOKES - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","70.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ARTICHOKES","ARTICHOKES, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","15.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ARTICHOKES","ARTICHOKES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","70.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ASPARAGUS","ASPARAGUS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","57.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ASPARAGUS","ASPARAGUS - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","6","68.5"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ASPARAGUS","ASPARAGUS, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","42.9"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ASPARAGUS","ASPARAGUS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","6","61.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BEANS","BEANS, SNAP - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","33.1"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BEANS","BEANS, SNAP - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","7","33.8"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","30.5"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","7","31.7"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BEETS","BEETS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","18.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BEETS","BEETS - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","6","36.9"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BEETS","BEETS, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","18.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BEETS","BEETS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","6","36.9"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BERRY TOTALS","BERRY TOTALS - ACRES GROWN","TOTAL","NOT SPECIFIED","1","39.2"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BERRY TOTALS","BERRY TOTALS - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","32.1"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BERRY TOTALS","BERRY TOTALS, IRRIGATED - ACRES GROWN","TOTAL","NOT SPECIFIED","1","26.9"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BERRY TOTALS","BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","36.3"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BROCCOLI","BROCCOLI - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BROCCOLI","BROCCOLI - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1","51.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BROCCOLI","BROCCOLI, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","BROCCOLI","BROCCOLI, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1","51.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CABBAGE","CABBAGE, CHINESE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","36.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CABBAGE","CABBAGE, CHINESE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","36.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CABBAGE","CABBAGE, CHINESE, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","38.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CABBAGE","CABBAGE, CHINESE, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","38.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CANOLA","CANOLA - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CANOLA","CANOLA - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CANOLA","CANOLA - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CARROTS","CARROTS - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CARROTS","CARROTS - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CARROTS","CARROTS, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CARROTS","CARROTS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CHERRIES","CHERRIES, SWEET - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CHERRIES","CHERRIES, SWEET - ACRES BEARING & NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CHERRIES","CHERRIES, SWEET - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CHERRIES","CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","37","43.2"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","13,962,000","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","891","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","1","(H)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 99.9 ACRES)","2","(H)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","4","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","89,650","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","18,897","18.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1,000 OR MORE ACRES)","6","6.2"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1.0 TO 24.9 ACRES)","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","17","60.7"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 99.9 ACRES)","4","(H)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","15","28.3"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","4","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","47","40.5"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","426,867","16.1"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","7,049","27.2"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CORN","CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","21","59.9"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,895","14.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (1.0 TO 24.9 ACRES)","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","3","56.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 99.9 ACRES)","6","93.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","4","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON - OPERATIONS WITH AREA HARVESTED","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","4","30.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","18","39.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON - PRODUCTION, MEASURED IN BALES","TOTAL","NOT SPECIFIED","13,873","13.9"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,895","14.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","18","39.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON, LINT & SEED - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","18","39.9"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON, LINT & SEED - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","5,759,000","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON, UPLAND - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,895","19.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON, UPLAND - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","18","54.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON, UPLAND - PRODUCTION, MEASURED IN BALES","TOTAL","NOT SPECIFIED","13,873","15.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON, UPLAND, IRRIGATED - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,895","19.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","COTTON","COTTON, UPLAND, IRRIGATED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","18","54.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CROP TOTALS","CROP TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","133","13.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CROP TOTALS","CROP TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","54,407,000","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CUCUMBERS","CUCUMBERS - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","45.8"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CUCUMBERS","CUCUMBERS - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","9","36.9"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","47.7"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","9","38.3"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","EGGPLANT","EGGPLANT - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","50.3"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","EGGPLANT","EGGPLANT - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","7","43.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","EGGPLANT","EGGPLANT, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","50.3"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","EGGPLANT","EGGPLANT, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","7","43.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ELDERBERRIES","ELDERBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED","1","43.2"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ELDERBERRIES","ELDERBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED","1","93.8"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ELDERBERRIES","ELDERBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","31.5"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","ELDERBERRIES","ELDERBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","3","92.3"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","64","20.7"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","15,970,000","(L)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","4","30.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","30.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","12,547","2.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS, IN THE OPEN - ACRES IN PRODUCTION","TOTAL","NOT SPECIFIED","1","32.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","1,095","3.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE, OTHER","FLORICULTURE, OTHER - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","4","55.2"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE, OTHER","FLORICULTURE, OTHER - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","55.2"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE, OTHER","FLORICULTURE, OTHER - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","12,547","86.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE, OTHER","FLORICULTURE, OTHER, IN THE OPEN - ACRES IN PRODUCTION","TOTAL","NOT SPECIFIED","1","39.5"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FLORICULTURE, OTHER","FLORICULTURE, OTHER, UNDER PROTECTION - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","1,095","37.7"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FRUIT & TREE NUT TOTALS","FRUIT & TREE NUT TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","16.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FRUIT & TREE NUT TOTALS","FRUIT & TREE NUT TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FRUIT & TREE NUT TOTALS","FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","4","16.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","FRUIT & TREE NUT TOTALS","FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","GARLIC","GARLIC - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","57.0"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","GARLIC","GARLIC - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","7","37.6"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","GARLIC","GARLIC, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","52.2"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","GARLIC","GARLIC, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","7","40.4"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","GOURDS","GOURDS - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","4.1"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","GOURDS","GOURDS - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","32.8"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","GOURDS","GOURDS, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","4.1"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","GOURDS","GOURDS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","3","32.8"
"CENSUS","2022","YEAR","","COUNTY","NEW MEXICO","35","NORTHEAST","30","CURRY","009","","","00000000","","GRAIN","GRAIN - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","87","18.6"
