OBJECTID,Well_IDKey,Well_Name,Well_Depth,Well_Casing_Stickup,Well_Location_Latitude,Well_Location_Longitude,Well_Location_Elevation,Well_OSE_Permit,Well_Type,GlobalID,NMT_ID,IndexDesignation,AquiferCode,ScreenInterval,CreationDate,Creator,EditDate,Editor,x,y
382,115,Z - Lois Lane 1,200,1.97,35.1659389,-106.3350083,6740.526,S-1151,DOM,c1edb604-bb70-419c-8918-851b5239d816,BC-0132,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T21:49:37,pheinstein_NRS,-106.3350083,35.1659389000001
383,117,Los Suenos 2,440,1.11,35.153242,-106.298617,6857.966,S-2246,DOM,9de31009-683d-43f0-bac6-91f9722dbfdf,BC-0134,M,318ABO,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:34:49,pheinstein_NRS,-106.298617,35.153242
384,120,Z - NAA 01,1080,0,35.1853222,-106.5397444,5598.806,RG-57328,DOM,c4b94f95-3975-438e-9f96-3209448df97b,BC-0137,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:49:59,pheinstein_NRS,-106.5397444,35.1853222
385,122,Z - NAA 02,0,0,35.1601333,-106.4987556,6027.674,,DOM,73ff6351-0a53-456e-9983-0958bb7d832a,BC-0139,Z,112QTBFppm,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:52:09,pheinstein_NRS,-106.4987556,35.1601333
386,123,Z - NAA 03,625,0,35.1651861,-106.5099667,5886.622,RG-72020,DOM,d9f0a63f-fbd8-490e-ae5e-72f6f8d340d6,BC-0461,Z,112QTBFppm,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:53:00,pheinstein_NRS,-106.5099667,35.1651861
387,124,Z - NAA 04,700,1.01,35.1947361,-106.5531861,5442.851,RG-60931,DOM,4b24039a-f2ac-4af6-b8ca-7a4f5df1861a,BC-0141,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:53:42,pheinstein_NRS,-106.5531861,35.1947361000001
388,125,Z - NAA 05,720,1.05,35.1952083,-106.5566944,5405.449,RG-61095,DOM,c4ca89fc-a8de-489c-8369-71cc99b0da5e,BC-0142,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:54:17,pheinstein_NRS,-106.5566944,35.1952083
389,126,Z - NAA 06,711,0,35.1961472,-106.5561389,5405.449,RG-60929,DOM,02b02f6a-e55f-4b17-8997-d47aeabd7b28,BC-0143,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:55:17,pheinstein_NRS,-106.5561389,35.1961472
390,127,Z - NAA 07,720,0.99,35.1932333,-106.5554194,5422.93,RG-60930,DOM,3f39968e-a2ff-45be-8e7a-9e21f28998ac,BC-0144,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:55:55,pheinstein_NRS,-106.5554194,35.1932333
391,128,Z - NAA 08,659,1.3,35.1968528,-106.56375,5329.941,RG-60928,DOM,4c92f8a1-1d67-4aec-94e9-053b051e3380,BC-0145,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:57:06,pheinstein_NRS,-106.56375,35.1968528
392,129,Z - NAA 09,758,1.34,35.196834,-106.560923,5360.588,RG-60927,DOM,72d38371-bfbf-4432-902f-6dcf3aab28e2,BC-0146,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T16:17:03,pheinstein_NRS,-106.560923,35.196834
393,121,Z - NAA 10,651,0.72,35.1968222,-106.5609222,5360.588,RG-60932,DOM,5c8b5d4a-f6a8-4996-8d57-fb62d193b4c1,BC-0138,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:58:41,pheinstein_NRS,-106.5609222,35.1968222
394,241,Z - NAA 11,560,1.35,35.169092,-106.499834,6031.042,RG-51611 POD 1,DOM,6fbd901f-799d-4efe-8c0d-36cc7f11c8ad,BC-0241,Z,112QTBFppm,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T16:14:33,pheinstein_NRS,-106.499834,35.169092
395,195,Z - Pinon Ridge Estates 3,420,1.88,35.151509,-106.350208,7029.858,S-1711,DOM,84cd56dd-604c-4c61-a219-b373fbafc84e,BC-0195,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:54:06,pheinstein_NRS,-106.350208,35.151509
396,194,Z - Ponderosa Estates 2,335,1.93,35.153848,-106.363456,7064.196,S-2078,DOM,5b6a0070-b0cd-4079-9a57-341835d1ec4b,BC-0150,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:02:24,pheinstein_NRS,-106.363456,35.153848
397,133,Z - Rider Road 2,125,1,35.158096,-106.324421,6676.675,S-0063,DOM,5e4e6970-e60f-4f33-bb66-0ec33a3728db,BC-0152,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:56:23,pheinstein_NRS,-106.324421,35.1580960000001
398,134,Z - Rider Road 3,283,1.8,35.154049,-106.329155,6738.006,S-2609,DOM,591988be-2fe9-44ac-845e-09dcf811b9cc,BC-0153,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:01:31,pheinstein_NRS,-106.329155,35.154049
399,135,Z - Rider Road Area 4,265,1.83,35.156408,-106.319667,6694.187,S-00367 POD 2,DOM,f883a1aa-2f6f-48d3-848b-31be85acd553,BC-0154,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:57:03,pheinstein_NRS,-106.319667,35.1564080000001
400,335,Z - S. Hills Water Co 1,246,1.94,34.9985806,-106.7243833,4959.956,RG-25500,DOM,dca365ea-deae-4ed0-9dd3-1ecb5d6574fe,BC-0318,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:59:57,pheinstein_NRS,-106.7243833,34.9985806
401,336,Z - S. Hills Water Co 2,350,1.15,34.9984444,-106.7242639,4957.883,RG-25500S,DOM,abfec4df-7e6d-4940-b23e-c8e6cd6460b5,BC-0319,Z,112SNTF,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:00:27,pheinstein_NRS,-106.7242639,34.9984444
402,211,Z - Sandia Park 1,112.5,0,35.163021,-106.349152,6880.322,,DOM,c272b879-1e1b-431e-a9e6-74cc2917e1ef,BC-0211,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:44:21,pheinstein_NRS,-106.349152,35.1630210000001
403,210,Z - Sandia Park 2,180,-0.2,35.165219,-106.357416,6943.366,,DOM,e97e50fc-182f-4abe-908d-fab7b04a7594,BC-0210,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:46:01,pheinstein_NRS,-106.357416,35.165219
404,314,Sandoval County 6,480,1.68,35.24075,-106.3621639,6727.482,RG-89958,DOM,8ca4092f-2de3-4026-99d2-574f914c9f36,BC-0322,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T14:51:33,pheinstein_NRS,-106.3621639,35.24075
405,224,Z - SPSB 6,0,0.8,35.162766,-106.366889,7119.77,,DOM,d7763738-fddd-43af-9f93-46176caec315,BC-0224,Z,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T15:01:00,pheinstein_NRS,-106.366889,35.162766
406,161,Z - Tablazon 03,420,0.34,35.104596,-106.322737,6965.053,S-1204,DOM,c6f76cbb-0f30-42df-99b6-3b4221003674,BC-0181,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:46:43,pheinstein_NRS,-106.322737,35.1045960000001
407,163,Z - Tablazon 05,520,1.87,35.103101,-106.324895,7011.192,S-1465,DOM,29ba5867-1a18-4a29-86c0-548568e9b1e6,BC-0183,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:45:39,pheinstein_NRS,-106.324895,35.103101
408,164,Z - Tablazon 06,400,1.78,35.105232,-106.323217,6935.092,S-1129,DOM,1af45321-1248-429d-949a-a9c35e407fe2,BC-0184,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:45:03,pheinstein_NRS,-106.323217,35.1052320000001
409,167,Z - Tablazon 09,505,0,35.1034889,-106.3248333,7002.878,S-1079,DOM,304a25d2-3f44-4515-8e1c-d9c89d8c0a0d,BC-0187,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:41:55,pheinstein_NRS,-106.3248333,35.1034889000001
410,149,Z - Tablazon 11,0,1.41,35.1040028,-106.3226583,6976.427,,DOM,a7ded912-5bcf-4d9a-8a97-4d52c3da85e2,BC-0169,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:40:33,pheinstein_NRS,-106.3226583,35.1040028
411,151,Z - Tablazon 13,640,1.63,35.1057083,-106.32625,6943.632,S-0991,DOM,866f0e5c-8cdb-4219-9f88-2f627bb8dd13,BC-0171,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:39:40,pheinstein_NRS,-106.32625,35.1057083000001
412,155,Z - Tablazon 17,325,1,35.109996,-106.329165,6805.033,S-1424,DOM,809dda3d-9279-45d9-a83d-45ed4fa6f658,BC-0175,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:38:49,pheinstein_NRS,-106.329165,35.109996
413,157,Z - Tablazon 19,480,1.54,35.1054889,-106.3266778,6932.786,S-2662,DOM,34524675-5a10-4bd1-a893-e809976b07d8,BC-0177,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:36:11,pheinstein_NRS,-106.3266778,35.1054889000001
414,159,Z - Tablazon 20,600,1.64,35.1036806,-106.3251944,6997.386,S-1269,DOM,b5258953-4b7f-4a9d-a487-5409dd39b9b8,BC-0179,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:35:19,pheinstein_NRS,-106.3251944,35.1036806000001
415,160,Z - Tablazon 21,0,1.76,35.10401,-106.324503,6976.632,S-1114,DOM,854f5f3f-b262-4446-b02e-fd54aad2f43c,BC-0180,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:33:19,pheinstein_NRS,-106.324503,35.1040100000001
419,423,Monticello 01,185,1.8,35.069007,-106.441846,6100.865,RG-57386-POD1,DOM,18dacc00-1e1a-4f61-92b6-7fd2f0e0b283,BC-0406,Y,400SAND,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T22:12:39,pheinstein_NRS,-106.441845883,35.069006577
420,424,Monticello 02,270,1.9,35.070465,-106.443325,6145.27,RG-72960-POD1,DOM,215eef11-2758-40d3-8a20-b8460c2323cc,BC-0407,Y,400SAND,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T22:13:16,pheinstein_NRS,-106.443324583,35.0704651120001
421,425,Canyon Estates 5,165,0.4,35.087824,-106.384675,6438.647,S-01335,DOM,aeae7ec0-d9a1-45ff-b688-32f4b7088659,BC-0371,Y,,155 - 165,2024-05-08T21:25:55,ccarsrud_EH,2025-05-21T17:21:01,pheinstein_NRS,-106.384674535,35.087824271
422,426,Pinon Ridge Estates 10,490,1,35.150242,-106.353364,7077.096,S-1473,DOM,b87209b8-067f-4e79-9ad8-53377f838210,BC-0424,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:53:09,pheinstein_NRS,-106.35336386,35.1502422610001
423,427,Stagecoach 04,449,1.6,35.168995,-106.317367,6602.132,S-01631-POD2 CLW,DOM,2bb06468-bda4-42f0-8bb6-c9876d2f98df,BC-0441,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:19:01,pheinstein_NRS,-106.317367423,35.1689951170001
424,428,Heatherland Hills 06,425,1.2,35.021807,-106.336276,7324.505,RG-58078,DOM,ff0320cd-781c-4715-a06d-a3cbbdac7132,BC-0395,M,325MDER,375 - 425,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T22:12:20,pheinstein_NRS,-106.336275835,35.021806521
425,429,EMC SE 19,300,1.6,35.073629,-106.372294,6508.163,RG-98954,DOM,cd78b293-83c1-43d6-9b4e-455d1dc3f676,BC-0381,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T20:50:05,pheinstein_NRS,-106.372293728,35.0736287280001
426,430,EMC SE 18,350,1.1,35.084388,-106.367566,6535.563,RG-78752,DOM,26df795b-887e-4223-9de6-3d37047d9e92,BC-0380,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T20:49:07,pheinstein_NRS,-106.367565559,35.084387705
427,431,Three Guns,180,2.6,35.082037,-106.444605,6509.016,,MM,66dcf426-5561-49b9-a32c-6a901c3299c9,BC-0442,M,400SAND,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:36:54,pheinstein_NRS,-106.444605114,35.082036735
430,432,Bank Well 2,400,1.82,35.056504,-106.464048,5916.714,RG-91228,DOM,71013e07-6f4c-4379-8dae-5cbc94d57067,BC-0369,Y,400SAND,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:05:03,pheinstein_NRS,-106.464048009427,35.0565041330147
431,433,Echo Canyon 11,380,1.3,35.065944,-106.460018,5893.094,RG-83103,DOM,87c395ff-3b8d-4ccc-b7b7-87dee8b3940c,BC-0377,M,400SAND,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:23:08,pheinstein_NRS,-106.460018379963,35.0659444998935
432,434,Tijeras 01,42,0.7,35.078782,-106.394094,6248.062,RG-97531,DOM,11221d8c-14d4-45fe-ac22-8ecd6d8e5953,BC-0443,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T22:23:52,pheinstein_NRS,-106.394093880599,35.0787818930241
433,435,Casa Loma 1,75,1.4,35.111489,-106.382405,6825.175,S-1809,,7cf68e1b-021f-434c-af4d-2fa02b85e0d7,BC-0372,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:11:32,pheinstein_NRS,-106.3824051737,35.1114885933065
434,436,Piñon Cove 07,360,1.7,35.1576606,-106.3570568,6967.706,S-02378,DOM,0edd0f3d-8eb5-4d16-a80e-24f0f109d57e,BC-0419,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T16:18:38,pheinstein_NRS,-106.35703907312,35.1576418562239
435,437,Sierra Vista 2,320,2,35.117588,-106.351124,6784.638,S-2402,DOM,da83258c-5838-4da9-9fdc-f1e5718080a5,BC-0437,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T20:37:41,pheinstein_NRS,-106.351123510667,35.1175881657932
436,438,Pinon Ridge Estates 11,525,1.8,35.152702,-106.351484,7071.505,S-2221,DOM,28855743-0154-4ef5-9222-1073b0da222c,BC-0425,M,,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:53:51,pheinstein_NRS,-106.351483652451,35.1527021354889
437,439,Legends 1,375,1.6,35.141629,-106.29266187,6784.766,S-1452,DOM,271d30b3-ebfb-477a-89ea-351a4de9cda1,BC-0403,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T22:05:06,pheinstein_NRS,-106.292687403444,35.1416287422724
438,440,Enchantment 1,117,0.7,35.163721,-106.329809,6692.257,S-1402,DOM,757dfa6b-da22-48d5-acc5-d7f8108bbb8e,BC-0383,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T21:28:43,pheinstein_NRS,-106.329808758119,35.1637207050513
439,441,Erickson 2,225,1.5,35.159501,-106.325309,6700.281,S-0932,DOM,21716c93-5e2b-43f9-9872-a8a55e500926,BC-0384,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T21:43:34,pheinstein_NRS,-106.325309007928,35.1595014006796
440,442,Quail Run 04,400,1,35.113222,-106.304968,6934.223,S-2685,DOM,89101374-8f7a-427d-9228-daa0a56f60d2,BC-0426,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:24:30,pheinstein_NRS,-106.304967913265,35.1132215040384
441,443,Yrisarri 01,305,0.8,34.967679,-106.28603,7284.388,E-03199-POD1,DOM,ce873b2a-1252-4204-84fe-e7695d7bce41,BC-0445,Y,325MDER,260 - 305,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:51:13,pheinstein_NRS,-106.286029772379,34.9676792048829
442,444,Z-Anaya 03,400,1.6,34.962985976,-106.304527136,7377.341,E-3308-POD2,DOM,d90a84c6-1748-4c1f-9e4a-3ec2f44c0c9f,BC-0365,Z,325MDER,300 - 400,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T17:37:45,pheinstein_NRS,-106.304527136,34.962985976
443,445,Z - Tranquillo 01,255,1.5,34.982009,-106.331331,7480.241,,DOM,0719dac3-8424-4190-b35a-05eef22554fa,BC-0444,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:31:39,pheinstein_NRS,-106.33133086713,34.9820090748922
449,446,Heatherland Hills 07,425,2,35.022091,-106.334345,7352.552,RG-50711-POD1,DOM,69f6b4c4-b28a-4f16-95b0-406daefd19ab,BC-0396,Y,325MDER,400 - 450,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T22:13:23,pheinstein_NRS,-106.334345159574,35.0220913743722
450,447,Ramblewood 02,500,1.8,35.01765,-106.349333,7272.848,RG-70701,DOM,c0b4473c-cad5-4465-9378-52c9fe076974,BC-0430,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T21:59:49,pheinstein_NRS,-106.349333256341,35.0176497989882
451,448,El Cedro 01,165,2.3,35.025474,-106.355355,7077.808,RG-31220,DOM,1b59bb32-f801-42de-baeb-127a4fcbf040,BC-0378,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T22:00:33,pheinstein_NRS,-106.355355262866,35.0254743715232
452,449,NAA 13,600,,35.173403,-106.500418,6013.75,RG-61872-POD1,DOM,341e5ef6-3013-4071-840b-440f083a0931,BC-0408,M,112QTBFppm,,2024-05-08T21:25:55,ccarsrud_EH,2025-10-20T14:09:43,pheinstein_NRS,-106.500417864976,35.173402843489
454,450,Z - Juan Tomas 01,320,1.5,35.033332,-106.298104,7127.328,E-02278-POD2,DOM,1a21c66c-0bb7-4403-b7e6-569c9029cea4,BC-0402,Z,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-03T15:10:58,pheinstein_NRS,-106.298104421575,35.0333318668049
462,,EMC NW 55,273,,35.149313,-106.362262,6999.271,S-01004-POD1,DOM,f4ea95ae-b4ec-4add-bd45-90290f649a69,BC-0450,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:14:42,pheinstein_NRS,-106.362262088387,35.14931331519
463,,Tijeras water coop,225,1.01,35.100882,-106.360514,6494.902,S-816,MM,b2ab707c-0c28-4d2c-ab6b-d9f1f804f318,BC-0457,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T22:26:34,pheinstein_NRS,-106.3605136174,35.1008819503929
464,,Harms 01,260,1.7,35.165718,-106.348541,6855.787,S-1147,DOM,35a95ee1-97ca-47fb-a89d-937134430dad,BC-0455,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:32:17,pheinstein_NRS,-106.348540624256,35.1657184074489
465,,Buckboard 04,600,1.63,34.955839,-106.308136,7410.497,E-04316,DOM,dddab57f-c330-4491-b7a1-29ba653961ec,BC-0507,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:06:46,pheinstein_NRS,-106.308135743962,34.9558390301728
466,,EMC NE 73,0,1.46,35.141558,-106.290867,6793.239,S-3001-POD1,DOM,6cd477da-b56d-4d6b-868a-df4002495921,BC-0449,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T20:27:49,pheinstein_NRS,-106.290866880384,35.1415581343249
467,,EMC SE 20,303,2.17,35.084026,-106.370867,6445.978,RG-82722,DOM,4b4b7ea5-83ab-42c0-946d-5254f7ce2ec4,BC-0472,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T20:51:15,pheinstein_NRS,-106.370867192428,35.084025977301
468,,Tijeras Biozone,120,1.2,35.061965,-106.478137,5675.696,RG-60483,DOM,5f722d05-176c-441e-bf92-44e8e3df7b3c,BC-0469,M,400SAND,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T19:38:07,pheinstein_NRS,-106.478136666218,35.0619647374129
469,,McGrane Rd,32,-0.5,35.077143,-106.389302,6267.176,RG-47805,MM,43da47a6-74ee-491e-8721-a21f572ab8fa,BC-0465,M,050QUAL,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:38:58,pheinstein_NRS,-106.389302071041,35.0771434839223
470,,EMC NW 56,300,1.33,35.160833,-106.353003,6889.886,S-01431,DOM,b56fec44-4047-41e4-8f78-24c44d58a160,BC-0451,Y,,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:15:24,pheinstein_NRS,-106.353003484232,35.1608328601656
471,,3 Kraemer ,400,0.917,34.978287,-106.326764,7525.396,RG42424 POD 1,DOM,8063e312-a83d-45dc-abec-cedb610eda0c,BC-0463,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:03:26,pheinstein_NRS,-106.326763937328,34.9782872337345
474,,Heatherland Hills 09,500,1.25,35.02126,-106.336424,7329.065,RG-79290,DOM,f9704fd0-70c5-4272-a167-fb05c3321cca,BC-0468,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T22:15:40,pheinstein_NRS,-106.336423738971,35.0212601964267
475,,Fox Hills 1,602.5,0.55,35.159987,-106.292384,6954.626,S-00433,DOM,30d8b5bd-4bb5-41d9-8f49-ea1d91c6d749,BC-0474,M,,,2024-05-08T21:25:55,ccarsrud_EH,2025-10-21T17:29:06,pheinstein_NRS,-106.292383801624,35.1599865685576
476,,Holli Loop 1,345,0.91,34.952575,-106.242004,7077.74,E-041333,DOM,cd07179a-db6c-4c57-8bc1-f0d93b300074,BC-0456,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T18:40:00,pheinstein_NRS,-106.242004272756,34.9525754064841
477,,Tablazon 32,380,1.66,35.105681,-106.329342,6873.916,,DOM,af09c520-6feb-469b-a4bd-e3c77d132308,BC-0475,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T21:07:33,pheinstein_NRS,-106.329342462418,35.1056810143834
480,,Buckboard 5,350,1.18,34.959739,-106.306575,7301.136,E-09157,DOM,0e0c7241-73f7-4579-89ad-1a72fae7f8e4,BC-0476,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-05-30T20:09:21,pheinstein_NRS,-106.306574803476,34.9597387496348
481,,EMC SE 21,500,1.26,35.069349,-106.269279,7022.818,"E-3006,E-02950",DOM,e4056371-a0c7-4bb2-8c51-e279073d5afb,BC-0487,Y,325MDER,,2024-05-08T21:25:55,ccarsrud_EH,2025-06-02T20:52:31,pheinstein_NRS,-106.269278749834,35.0693493199207
483,,Five Hills 4,360,1.31,35.096505,-106.297088,7009.785,S-02572,DOM,34a9bed9-36dc-4b4a-9e44-20f39e36438f,BC-0478,Y,325MDER,,2024-05-15T17:40:48,pheinstein_NRS,2025-06-02T21:41:38,pheinstein_NRS,-106.297087782897,35.0965047915697
484,,Juan Tomas 02,240,1,35.032244,-106.289932,7084.528,E-07422,DOM,f613cdc7-beba-4406-a329-a9d42313af21,BC-0480,Y,325MDER,,2024-05-23T22:02:06,pheinstein_NRS,2025-06-02T16:21:47,pheinstein_NRS,-106.289931896769,35.0322435295271
485,1,Juan Tomas 03,240,1.98,35.032266,-106.288941,7074.306, E-05235-POD1,DOM,9fe8afa7-43d4-45a2-9a45-cd3e47dce660,BC-0481,Y,325MDER,,2024-05-23T22:06:50,pheinstein_NRS,2025-06-02T16:23:09,pheinstein_NRS,-106.288941062197,35.0322659260596
486,,Heatherland Hills 08,375,2.12,35.021126,-106.333093,7349.238,RG-61161POD1,DOM,db0fe76d-abbb-4a7d-b8a4-9808c3fff0b1,BC-0473,M,325MDER,,2024-05-28T17:09:36,pheinstein_NRS,2025-10-20T14:13:23,pheinstein_NRS,-106.333093182054,35.0211259410299
487,,EMC NE 74,283,1.79,35.141475,-106.323559,6887.716,S02609,DOM,44b51854-117c-4e88-91b0-80335b431085,BC-0510,M,210MNCS,,2024-07-08T15:29:09,pheinstein_NRS,2025-07-15T17:11:25,pheinstein_NRS,-106.323559488606,35.1414752242674
488,,EMC NW 57,125,0.92,35.104315,-106.387646,6829.14,S-1787,DOM,fc9d7b68-f3dc-42ae-9ef8-d6ef7b33c6cb,BC-0482,Y,,,2024-07-16T18:23:05,pheinstein_NRS,2025-06-02T18:11:22,pheinstein_NRS,-106.387645893864,35.1043153110149
490,,Serenity Mesa Old,218,1.49,35.02215,-106.723524,4990.755,RG-38253 POD1,DOM,6780b5a8-fe9d-4f4c-a2d0-ea6933073336,BC-0503,M,112SNTF,,2024-08-07T16:33:55,pheinstein_NRS,2025-10-17T21:54:31,pheinstein_NRS,-106.723524090337,35.0221504454879
491,,Equestrian Park,600,1.64,35.168672,-106.507177,5935.762,RG-74639,DOM,b57748be-36da-46dc-8d5f-c96ff4083fa6,BC-0509,M,112QTBFppm,,2024-08-07T20:09:08,pheinstein_NRS,2025-10-20T14:09:05,pheinstein_NRS,-106.507177440452,35.1686722999125
492,,Columbine Thompson 11,397,0.42,35.12565,-106.37432,6887.825,S-1626,DOM,a94c4514-8315-41f5-8786-5b7eb1053c1d,BC-0486,Y,,,2024-11-04T19:55:19,pheinstein_NRS,2025-05-30T20:27:33,pheinstein_NRS,-106.374320143904,35.1256502989497
493,,EMC SE 22,500,1.5,35.069336,-106.269286,7022.818, E-06458,DOM,be073d94-ba9f-457e-8a0c-35e64c25db9c,BC-0453,Y,325MDER,,2024-11-04T19:57:29,pheinstein_NRS,2025-06-02T20:53:29,pheinstein_NRS,-106.269285744117,35.069335827666
496,,EMC NW 58,360,1.73,35.128247,-106.372525,6969.355,S-02294,DOM,fed185cd-32fa-4000-a3e6-aefe9cf0a1a0,BC-0492,Y,,,2024-11-20T22:34:35,pheinstein_NRS,2025-06-02T18:13:02,pheinstein_NRS,-106.372525150066,35.1282470338673
497,,EMC NE 75,300,0.75,35.133819,-106.340522,6883.966,S-01708,DOM,d8cbd9c0-949d-4915-b563-408ac292689a,BC-0479,Y,211MVRD,,2024-11-20T23:09:51,pheinstein_NRS,2025-06-02T19:11:05,pheinstein_NRS,-106.340521661956,35.1338190409735
498,,Juan Tomas 04,220,1.33,35.032799,-106.285901,7056.219,E-5310,DOM,30d6613a-030b-4d87-8bbf-d0cb3eb3a277,BC-0488,Y,,,2024-12-03T15:54:33,pheinstein_NRS,2025-06-02T16:23:56,pheinstein_NRS,-106.285900507505,35.0327988165227
499,,Heatherland Hills 10,275,1.9,35.020297,-106.333779,7318.384,RG-50553,DOM,9d1fce36-7fba-45c4-887b-40306456bbdc,BC-0489,Y,,,2024-12-05T17:57:03,pheinstein_NRS,2025-05-30T22:16:16,pheinstein_NRS,-106.333778873297,35.020297261919
500,,Canyon Estates 3,300,2.17,35.087094,-106.388472,6595.024,S-0458,DOM,a48d4956-40b7-4291-a5fe-17c02891c429,BC-0005,Y,,,2025-01-03T22:19:45,ccarsrud_EH,2025-05-30T20:11:30,pheinstein_NRS,-106.388471539933,35.0870939779079
501,,EMC NW 59,220,1.7,35.156627,-106.354719,6891.94,S-2232,DOM,aa9d691e-5061-4149-b4c3-27fca64a7ef9,BC-0943,Y,,,2025-01-13T18:09:03,pheinstein_NRS,2025-06-02T18:13:48,pheinstein_NRS,-106.354718925964,35.1566271437962
